Source,Target,Type
299,122,Undirected
299,175,Undirected
299,184,Undirected
299,185,Undirected
299,223,Undirected
299,258,Undirected
299,263,Undirected
299,311,Undirected
299,318,Undirected
299,367,Undirected
299,374,Undirected
299,383,Undirected
300,100,Undirected
300,163,Undirected
300,213,Undirected
300,271,Undirected
301,138,Undirected
301,183,Undirected
302,292,Undirected
302,443,Undirected
303,1,Undirected
303,4,Undirected
303,20,Undirected
303,110,Undirected
303,42,Undirected
303,50,Undirected
303,61,Undirected
303,62,Undirected
303,63,Undirected
303,84,Undirected
303,95,Undirected
303,103,Undirected
303,109,Undirected
303,115,Undirected
303,153,Undirected
303,165,Undirected
303,181,Undirected
303,189,Undirected
303,197,Undirected
303,202,Undirected
303,214,Undirected
303,235,Undirected
303,249,Undirected
303,275,Undirected
303,321,Undirected
303,322,Undirected
303,324,Undirected
303,329,Undirected
303,340,Undirected
303,348,Undirected
303,362,Undirected
303,382,Undirected
303,417,Undirected
303,421,Undirected
303,425,Undirected
303,486,Undirected
303,492,Undirected
306,16,Undirected
306,30,Undirected
306,70,Undirected
306,129,Undirected
306,292,Undirected
306,468,Undirected
307,91,Undirected
307,114,Undirected
307,174,Undirected
307,386,Undirected
307,396,Undirected
307,419,Undirected
307,474,Undirected
308,461,Undirected
309,59,Undirected
309,111,Undirected
309,169,Undirected
309,174,Undirected
309,270,Undirected
309,315,Undirected
309,325,Undirected
309,404,Undirected
310,426,Undirected
311,1,Undirected
311,15,Undirected
311,24,Undirected
311,27,Undirected
311,57,Undirected
311,59,Undirected
311,65,Undirected
311,70,Undirected
311,76,Undirected
311,77,Undirected
311,91,Undirected
311,92,Undirected
311,103,Undirected
311,110,Undirected
311,113,Undirected
311,114,Undirected
311,128,Undirected
311,130,Undirected
311,138,Undirected
311,174,Undirected
311,175,Undirected
311,179,Undirected
311,181,Undirected
311,184,Undirected
311,223,Undirected
311,228,Undirected
311,230,Undirected
311,242,Undirected
311,270,Undirected
311,277,Undirected
311,288,Undirected
311,292,Undirected
311,299,Undirected
311,312,Undirected
311,315,Undirected
311,322,Undirected
311,330,Undirected
311,349,Undirected
311,367,Undirected
311,371,Undirected
311,372,Undirected
311,374,Undirected
311,492,Undirected
311,377,Undirected
311,396,Undirected
311,397,Undirected
311,398,Undirected
311,400,Undirected
311,405,Undirected
311,418,Undirected
311,431,Undirected
311,436,Undirected
311,439,Undirected
311,443,Undirected
311,453,Undirected
311,456,Undirected
311,476,Undirected
312,397,Undirected
312,8,Undirected
312,23,Undirected
312,24,Undirected
312,25,Undirected
312,40,Undirected
312,50,Undirected
312,77,Undirected
312,81,Undirected
312,100,Undirected
312,103,Undirected
312,109,Undirected
312,113,Undirected
312,114,Undirected
312,124,Undirected
312,127,Undirected
312,138,Undirected
312,150,Undirected
312,152,Undirected
312,155,Undirected
312,157,Undirected
312,163,Undirected
312,169,Undirected
312,175,Undirected
312,179,Undirected
312,197,Undirected
312,205,Undirected
312,207,Undirected
312,213,Undirected
312,242,Undirected
312,249,Undirected
312,251,Undirected
312,252,Undirected
312,254,Undirected
312,258,Undirected
312,270,Undirected
312,278,Undirected
312,288,Undirected
312,292,Undirected
312,311,Undirected
312,315,Undirected
312,330,Undirected
312,334,Undirected
312,340,Undirected
312,348,Undirected
312,349,Undirected
312,353,Undirected
312,356,Undirected
312,362,Undirected
312,397,Undirected
312,369,Undirected
312,371,Undirected
312,372,Undirected
312,492,Undirected
312,377,Undirected
312,395,Undirected
312,398,Undirected
312,405,Undirected
312,408,Undirected
312,419,Undirected
312,436,Undirected
312,437,Undirected
312,439,Undirected
312,443,Undirected
312,447,Undirected
312,459,Undirected
312,470,Undirected
312,474,Undirected
312,476,Undirected
313,43,Undirected
313,66,Undirected
313,105,Undirected
313,107,Undirected
313,122,Undirected
313,125,Undirected
313,180,Undirected
313,182,Undirected
313,194,Undirected
313,285,Undirected
313,290,Undirected
314,7,Undirected
314,16,Undirected
314,23,Undirected
314,24,Undirected
314,30,Undirected
314,35,Undirected
314,70,Undirected
314,91,Undirected
314,92,Undirected
314,123,Undirected
314,129,Undirected
314,131,Undirected
314,151,Undirected
314,174,Undirected
314,175,Undirected
314,204,Undirected
314,208,Undirected
314,234,Undirected
314,235,Undirected
314,251,Undirected
314,257,Undirected
314,278,Undirected
314,288,Undirected
314,292,Undirected
314,319,Undirected
314,325,Undirected
314,331,Undirected
314,334,Undirected
314,367,Undirected
314,371,Undirected
314,383,Undirected
314,397,Undirected
314,402,Undirected
314,404,Undirected
314,406,Undirected
314,418,Undirected
314,431,Undirected
314,433,Undirected
314,441,Undirected
314,470,Undirected
314,482,Undirected
315,1,Undirected
315,15,Undirected
315,24,Undirected
315,40,Undirected
315,75,Undirected
315,77,Undirected
315,97,Undirected
315,103,Undirected
315,109,Undirected
315,113,Undirected
315,114,Undirected
315,175,Undirected
315,182,Undirected
315,184,Undirected
315,225,Undirected
315,228,Undirected
315,249,Undirected
315,258,Undirected
315,270,Undirected
315,294,Undirected
315,309,Undirected
315,311,Undirected
315,312,Undirected
315,318,Undirected
315,321,Undirected
315,324,Undirected
315,325,Undirected
315,349,Undirected
315,356,Undirected
315,397,Undirected
315,492,Undirected
315,492,Undirected
315,396,Undirected
315,404,Undirected
315,405,Undirected
315,419,Undirected
316,81,Undirected
316,292,Undirected
483,20,Undirected
483,22,Undirected
483,70,Undirected
483,194,Undirected
483,328,Undirected
318,1,Undirected
318,76,Undirected
318,91,Undirected
318,138,Undirected
318,149,Undirected
318,174,Undirected
318,175,Undirected
318,182,Undirected
318,184,Undirected
318,185,Undirected
318,225,Undirected
318,249,Undirected
318,258,Undirected
318,277,Undirected
318,288,Undirected
318,299,Undirected
318,315,Undirected
318,356,Undirected
318,405,Undirected
318,453,Undirected
319,16,Undirected
319,24,Undirected
319,30,Undirected
319,36,Undirected
319,92,Undirected
319,129,Undirected
319,151,Undirected
319,173,Undirected
319,208,Undirected
319,234,Undirected
319,282,Undirected
319,292,Undirected
319,314,Undirected
319,331,Undirected
319,367,Undirected
319,371,Undirected
319,383,Undirected
319,402,Undirected
319,431,Undirected
319,433,Undirected
319,443,Undirected
319,470,Undirected
320,54,Undirected
321,23,Undirected
321,34,Undirected
321,42,Undirected
321,62,Undirected
321,63,Undirected
321,103,Undirected
321,109,Undirected
321,115,Undirected
321,150,Undirected
321,174,Undirected
321,175,Undirected
321,181,Undirected
321,188,Undirected
321,197,Undirected
321,198,Undirected
321,235,Undirected
321,241,Undirected
321,249,Undirected
321,303,Undirected
321,315,Undirected
321,322,Undirected
321,324,Undirected
321,348,Undirected
321,391,Undirected
321,417,Undirected
321,421,Undirected
321,492,Undirected
322,1,Undirected
322,10,Undirected
322,15,Undirected
322,16,Undirected
322,23,Undirected
322,26,Undirected
322,29,Undirected
322,50,Undirected
322,57,Undirected
322,60,Undirected
322,62,Undirected
322,63,Undirected
322,81,Undirected
322,86,Undirected
322,87,Undirected
322,91,Undirected
322,95,Undirected
322,103,Undirected
322,109,Undirected
322,110,Undirected
322,113,Undirected
322,114,Undirected
322,116,Undirected
322,119,Undirected
322,123,Undirected
322,124,Undirected
322,134,Undirected
322,135,Undirected
322,138,Undirected
322,146,Undirected
322,147,Undirected
322,151,Undirected
322,157,Undirected
322,160,Undirected
322,173,Undirected
322,174,Undirected
322,175,Undirected
322,178,Undirected
322,179,Undirected
322,181,Undirected
322,183,Undirected
322,189,Undirected
322,192,Undirected
322,196,Undirected
322,197,Undirected
322,205,Undirected
322,214,Undirected
322,225,Undirected
322,228,Undirected
322,235,Undirected
322,245,Undirected
322,249,Undirected
322,251,Undirected
322,264,Undirected
322,270,Undirected
322,275,Undirected
322,277,Undirected
322,278,Undirected
322,288,Undirected
322,292,Undirected
322,303,Undirected
322,311,Undirected
322,321,Undirected
322,323,Undirected
322,324,Undirected
322,326,Undirected
322,329,Undirected
322,330,Undirected
322,334,Undirected
322,335,Undirected
322,340,Undirected
322,348,Undirected
322,357,Undirected
322,362,Undirected
322,397,Undirected
322,371,Undirected
322,376,Undirected
322,377,Undirected
322,378,Undirected
322,382,Undirected
322,383,Undirected
322,390,Undirected
322,394,Undirected
322,398,Undirected
322,409,Undirected
322,417,Undirected
322,418,Undirected
322,419,Undirected
322,421,Undirected
322,425,Undirected
322,431,Undirected
322,435,Undirected
322,436,Undirected
322,438,Undirected
322,439,Undirected
322,440,Undirected
322,443,Undirected
322,444,Undirected
322,450,Undirected
322,452,Undirected
322,457,Undirected
322,459,Undirected
322,464,Undirected
322,466,Undirected
322,474,Undirected
322,476,Undirected
322,479,Undirected
322,484,Undirected
322,490,Undirected
322,492,Undirected
322,494,Undirected
323,4,Undirected
323,8,Undirected
323,10,Undirected
323,23,Undirected
323,50,Undirected
323,62,Undirected
323,63,Undirected
323,82,Undirected
323,76,Undirected
323,82,Undirected
323,86,Undirected
323,87,Undirected
323,91,Undirected
323,97,Undirected
323,103,Undirected
323,109,Undirected
323,115,Undirected
323,131,Undirected
323,138,Undirected
323,146,Undirected
323,174,Undirected
323,175,Undirected
323,179,Undirected
323,180,Undirected
323,181,Undirected
323,182,Undirected
323,188,Undirected
323,197,Undirected
323,198,Undirected
323,225,Undirected
323,235,Undirected
323,249,Undirected
323,251,Undirected
323,286,Undirected
323,267,Undirected
323,277,Undirected
323,278,Undirected
323,287,Undirected
323,288,Undirected
323,297,Undirected
323,322,Undirected
323,324,Undirected
323,340,Undirected
323,348,Undirected
323,362,Undirected
323,397,Undirected
323,377,Undirected
323,390,Undirected
323,405,Undirected
323,418,Undirected
323,421,Undirected
323,425,Undirected
323,433,Undirected
323,436,Undirected
323,438,Undirected
323,439,Undirected
323,440,Undirected
323,457,Undirected
323,474,Undirected
323,479,Undirected
323,486,Undirected
323,492,Undirected
323,494,Undirected
324,1,Undirected
324,4,Undirected
324,6,Undirected
324,8,Undirected
324,12,Undirected
324,20,Undirected
324,21,Undirected
324,23,Undirected
324,110,Undirected
324,39,Undirected
324,40,Undirected
324,42,Undirected
324,43,Undirected
324,45,Undirected
324,62,Undirected
324,63,Undirected
324,66,Undirected
324,69,Undirected
324,70,Undirected
324,72,Undirected
324,76,Undirected
324,77,Undirected
324,86,Undirected
324,103,Undirected
324,105,Undirected
324,107,Undirected
324,109,Undirected
324,110,Undirected
324,112,Undirected
324,113,Undirected
324,115,Undirected
324,123,Undirected
324,125,Undirected
324,130,Undirected
324,135,Undirected
324,136,Undirected
324,137,Undirected
324,140,Undirected
324,141,Undirected
324,146,Undirected
324,153,Undirected
324,155,Undirected
324,161,Undirected
324,175,Undirected
324,177,Undirected
324,180,Undirected
324,181,Undirected
324,182,Undirected
324,188,Undirected
324,193,Undirected
324,197,Undirected
324,198,Undirected
324,202,Undirected
324,212,Undirected
324,223,Undirected
324,225,Undirected
324,228,Undirected
324,233,Undirected
324,235,Undirected
324,249,Undirected
324,254,Undirected
324,258,Undirected
324,263,Undirected
324,267,Undirected
324,271,Undirected
324,275,Undirected
324,277,Undirected
324,287,Undirected
324,288,Undirected
324,303,Undirected
324,315,Undirected
324,321,Undirected
324,322,Undirected
324,323,Undirected
324,340,Undirected
324,348,Undirected
324,349,Undirected
324,350,Undirected
324,356,Undirected
324,397,Undirected
324,492,Undirected
324,377,Undirected
324,390,Undirected
324,405,Undirected
324,417,Undirected
324,421,Undirected
324,438,Undirected
324,439,Undirected
324,479,Undirected
324,492,Undirected
325,16,Undirected
325,23,Undirected
325,24,Undirected
325,30,Undirected
325,59,Undirected
325,70,Undirected
325,103,Undirected
325,110,Undirected
325,123,Undirected
325,134,Undirected
325,141,Undirected
325,151,Undirected
325,166,Undirected
325,174,Undirected
325,198,Undirected
325,235,Undirected
325,258,Undirected
325,270,Undirected
325,292,Undirected
325,294,Undirected
325,309,Undirected
325,314,Undirected
325,315,Undirected
325,331,Undirected
325,367,Undirected
325,371,Undirected
325,383,Undirected
325,397,Undirected
325,402,Undirected
325,404,Undirected
325,406,Undirected
325,431,Undirected
325,433,Undirected
325,443,Undirected
326,173,Undirected
326,174,Undirected
326,292,Undirected
326,322,Undirected
326,337,Undirected
326,351,Undirected
326,362,Undirected
326,367,Undirected
326,371,Undirected
326,394,Undirected
326,396,Undirected
326,431,Undirected
326,436,Undirected
326,466,Undirected
326,470,Undirected
326,474,Undirected
326,476,Undirected
326,490,Undirected
327,260,Undirected
327,268,Undirected
327,332,Undirected
328,20,Undirected
328,70,Undirected
328,263,Undirected
328,271,Undirected
328,483,Undirected
328,350,Undirected
329,10,Undirected
329,16,Undirected
329,50,Undirected
329,57,Undirected
329,62,Undirected
329,91,Undirected
329,174,Undirected
329,196,Undirected
329,231,Undirected
329,235,Undirected
329,249,Undirected
329,277,Undirected
329,288,Undirected
329,292,Undirected
329,303,Undirected
329,322,Undirected
329,330,Undirected
329,348,Undirected
329,362,Undirected
329,367,Undirected
329,371,Undirected
329,377,Undirected
329,386,Undirected
329,409,Undirected
329,420,Undirected
329,421,Undirected
329,425,Undirected
329,431,Undirected
329,436,Undirected
329,444,Undirected
329,447,Undirected
329,457,Undirected
329,476,Undirected
329,479,Undirected
329,487,Undirected
329,492,Undirected
330,1,Undirected
330,4,Undirected
330,8,Undirected
330,15,Undirected
330,16,Undirected
330,23,Undirected
330,26,Undirected
330,29,Undirected
330,40,Undirected
330,50,Undirected
330,81,Undirected
330,91,Undirected
330,97,Undirected
330,100,Undirected
330,103,Undirected
330,113,Undirected
330,114,Undirected
330,116,Undirected
330,123,Undirected
330,124,Undirected
330,138,Undirected
330,147,Undirected
330,160,Undirected
330,165,Undirected
330,169,Undirected
330,174,Undirected
330,175,Undirected
330,178,Undirected
330,179,Undirected
330,183,Undirected
330,187,Undirected
330,192,Undirected
330,196,Undirected
330,197,Undirected
330,204,Undirected
330,207,Undirected
330,483,Undirected
330,228,Undirected
330,231,Undirected
330,235,Undirected
330,245,Undirected
330,249,Undirected
330,251,Undirected
330,260,Undirected
330,264,Undirected
330,270,Undirected
330,277,Undirected
330,278,Undirected
330,288,Undirected
330,292,Undirected
330,311,Undirected
330,312,Undirected
330,322,Undirected
330,329,Undirected
330,334,Undirected
330,340,Undirected
330,348,Undirected
330,357,Undirected
330,362,Undirected
330,397,Undirected
330,367,Undirected
330,371,Undirected
330,372,Undirected
330,374,Undirected
330,376,Undirected
330,377,Undirected
330,378,Undirected
330,383,Undirected
330,386,Undirected
330,398,Undirected
330,405,Undirected
330,418,Undirected
330,419,Undirected
330,421,Undirected
330,431,Undirected
330,436,Undirected
330,440,Undirected
330,443,Undirected
330,453,Undirected
330,457,Undirected
330,459,Undirected
330,466,Undirected
330,470,Undirected
330,473,Undirected
330,474,Undirected
330,476,Undirected
330,479,Undirected
330,490,Undirected
330,492,Undirected
331,11,Undirected
331,16,Undirected
331,23,Undirected
331,24,Undirected
331,30,Undirected
331,34,Undirected
331,36,Undirected
331,70,Undirected
331,78,Undirected
331,88,Undirected
331,92,Undirected
331,110,Undirected
331,123,Undirected
331,129,Undirected
331,134,Undirected
331,166,Undirected
331,174,Undirected
331,185,Undirected
331,198,Undirected
331,200,Undirected
